"","Bar","BURGLARY","BURGLARYHOUR","GRAND_LARCENY","GRAND_LARCENY_HOUR","RAPE","RAPEHOUR","FELONY_ASSAULT","FELONY_ASSAULT_HOUR","ROBBERY","ROBBERYHOUR","GRAND_LARCENY_OF_MOTOR_VEHICLE","GLMVHOUR","MURDER","MURDERHOUR"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","2015-01-29 15:50:00","15","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-01-30 18:00:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-02-02 18:47:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-02-02 19:40:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-02-09 10:00:00","10","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","2015-02-10 12:50:00","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-02-16 14:15:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-02-16 15:00:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-02-28 15:30:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-03-01 13:48:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","0","0","0","0","0","0","2015-03-02 18:30:00","18","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-03-08 17:19:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-03-09 11:45:00","11","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-03-10 18:30:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-03-28 17:51:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-04-03 16:28:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-04-15 20:00:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-04-15 20:09:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","2015-04-19 17:15:00","17","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-04-21 10:00:00","10","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-04-21 20:00:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","0","0","0","0","0","0","2015-04-23 21:45:00","21","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-05-01 12:00:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-05-01 16:00:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-05-10 19:30:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-05-23 13:40:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-05-28 18:30:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-06-02 19:50:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-06-04 19:00:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-06-05 15:00:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-06-09 17:30:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","2015-06-21 14:30:00","14","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-06-30 20:00:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-07-10 21:00:00","21","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-07-15 11:40:00","11","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-07-20 19:00:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-07-21 17:30:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-07-27 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-07-31 17:18:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-08-01 17:30:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-08-03 19:00:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-08-08 12:13:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-08-11 19:00:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-08-17 16:30:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-08-17 17:30:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-08-20 17:45:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-08-24 13:13:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-08-24 16:45:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-08-24 19:15:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-09-01 17:45:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","2015-09-04 14:54:00","14","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","0","0","0","0","0","0","2015-09-11 10:30:00","10","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-09-18 15:50:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-09-20 18:58:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-09-27 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DAVID BURKE AT BLOOMINGDALE'S","0","0","2015-09-28 18:50:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","IMOK","2015-03-13 09:30:00","09","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","IMOK","0","0","0","0","0","0","2015-03-28 00:45:00","00","0","0","0","0","0","0"
"Occurrence","IMOK","0","0","2015-03-29 01:30:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","IMOK","0","0","2015-07-10 14:30:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","JAIYA THAI & ORIENTAL RESTAURANT","0","0","2015-01-09 19:45:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ABILENE'S","0","0","2015-02-17 17:30:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","GROTTO ITALIAN TABLE","0","0","0","0","0","0","2015-05-02 01:40:00","01","0","0","0","0","0","0"
"Occurrence","T.E.D","0","0","0","0","0","0","0","0","2015-07-15 13:45:00","13","0","0","0","0"
"Occurrence","ROSA MEXICANO","0","0","2015-07-11 23:30:00","23","0","0","0","0","0","0","0","0","0","0"
"Occurrence","CAFE TABACO & RON","0","0","2015-08-26 22:30:00","22","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STATION","0","0","0","0","0","0","2015-02-18 23:35:00","23","0","0","0","0","0","0"
"Occurrence","STATION","0","0","2015-03-27 08:20:00","08","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STATION","0","0","2015-06-08 08:00:00","08","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STATION","0","0","2015-07-15 19:25:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STATION","0","0","2015-07-19 13:00:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STATION","0","0","0","0","0","0","0","0","2015-08-09 04:30:00","04","0","0","0","0"
"Occurrence","TRAIF","0","0","2015-02-04 20:30:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","TRAIF","0","0","0","0","0","0","0","0","2015-07-03 14:25:00","14","0","0","0","0"
"Occurrence","TEMPLE BAR","0","0","0","0","0","0","2015-02-04 01:18:00","01","0","0","0","0","0","0"
"Occurrence","TEMPLE BAR","0","0","0","0","0","0","2015-06-01 09:00:00","09","0","0","0","0","0","0"
"Occurrence","TEMPLE BAR","0","0","2015-06-28 08:00:00","08","0","0","0","0","0","0","0","0","0","0"
"Occurrence","TEMPLE BAR","0","0","2015-08-08 15:30:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","TEMPLE BAR","0","0","0","0","0","0","0","0","2015-09-24 21:30:00","21","0","0","0","0"
"Occurrence","SNOWDONIA","2015-02-13 07:30:00","07","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SNOWDONIA","0","0","2015-07-18 03:35:00","03","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SNOWDONIA","0","0","2015-08-14 09:00:00","09","0","0","0","0","0","0","0","0","0","0"
"Occurrence","EXIT","0","0","0","0","0","0","0","0","2015-02-05 22:40:00","22","0","0","0","0"
"Occurrence","ALPHABET LOUNGE","0","0","2015-01-25 02:35:00","02","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ALPHABET LOUNGE","0","0","2015-02-08 00:30:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ALPHABET LOUNGE","0","0","2015-03-01 02:00:00","02","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ALPHABET LOUNGE","0","0","2015-03-22 00:00:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ALPHABET LOUNGE","0","0","2015-05-30 00:01:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ALPHABET LOUNGE","0","0","2015-05-31 00:30:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ALPHABET LOUNGE","0","0","2015-08-23 01:30:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FLIRT","2015-01-09 11:15:00","11","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THREE STARS JUICE LOUNGE","0","0","2015-05-22 13:30:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","AMERICAN WHISKEY","0","0","0","0","0","0","0","0","2015-01-01 07:30:00","07","0","0","0","0"
"Occurrence","AMERICAN WHISKEY","0","0","2015-02-21 11:30:00","11","0","0","0","0","0","0","0","0","0","0"
"Occurrence","AMERICAN WHISKEY","0","0","2015-02-21 22:00:00","22","0","0","0","0","0","0","0","0","0","0"
"Occurrence","AMERICAN WHISKEY","0","0","2015-03-14 04:00:00","04","0","0","0","0","0","0","0","0","0","0"
"Occurrence","AMERICAN WHISKEY","0","0","2015-03-20 11:00:00","11","0","0","0","0","0","0","0","0","0","0"
"Occurrence","AMERICAN WHISKEY","0","0","2015-04-03 18:20:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","AMERICAN WHISKEY","0","0","2015-04-24 00:01:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","AMERICAN WHISKEY","0","0","2015-05-23 12:00:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","AMERICAN WHISKEY","2015-06-19 20:00:00","20","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","AMERICAN WHISKEY","0","0","2015-07-28 19:00:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","AMERICAN WHISKEY","0","0","2015-08-07 12:00:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ANTONUCCI","0","0","0","0","0","0","0","0","0","0","2015-07-23 12:00:00","12","0","0"
"Occurrence","EL CASTILLO RESTAURANT","0","0","0","0","0","0","0","0","2015-08-28 20:30:00","20","0","0","0","0"
"Occurrence","CARBONE","0","0","2015-03-05 03:20:00","03","0","0","0","0","0","0","0","0","0","0"
"Occurrence","CARBONE","0","0","2015-05-28 08:00:00","08","0","0","0","0","0","0","0","0","0","0"
"Occurrence","CARBONE","0","0","2015-06-28 14:20:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","CARBONE","2015-07-14 07:00:00","07","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LUCKY STRIKE","0","0","2015-02-03 15:33:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LEGEND BAR & RESTAURANT","0","0","2015-02-14 19:30:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LEGEND BAR & RESTAURANT","0","0","2015-05-27 12:39:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ANDAZ","0","0","2015-04-21 07:30:00","07","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LUCKY DOG","0","0","2015-02-15 22:45:00","22","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LUCKY DOG","0","0","2015-06-18 22:20:00","22","0","0","0","0","0","0","0","0","0","0"
"Occurrence","LUCKY DOG","0","0","2015-06-21 15:00:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FAIRYTALE LOUNGE","0","0","0","0","0","0","0","0","2015-06-11 00:40:00","00","0","0","0","0"
"Occurrence","PORK SLOPE","0","0","2015-01-22 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BARCLAYS CENTER","0","0","2015-08-08 16:14:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","EL AGUILA BAR LOUNGE RESTAURANT","0","0","2015-02-08 03:00:00","03","0","0","0","0","0","0","0","0","0","0"
"Occurrence","EL AGUILA BAR LOUNGE RESTAURANT","0","0","0","0","0","0","0","0","2015-08-02 03:50:00","03","0","0","0","0"
"Occurrence","TIERRAS COLOMBIANAS II","0","0","0","0","0","0","0","0","0","0","2015-09-20 04:45:00","04","0","0"
"Occurrence","BEECHER'S HANDMADE CHEESE","0","0","0","0","0","0","2015-04-29 20:10:00","20","0","0","0","0","0","0"
"Occurrence","LA LUNCHEONETTE","0","0","0","0","0","0","0","0","2015-08-16 05:00:00","05","0","0","0","0"
"Occurrence","LA LUNCHEONETTE","0","0","2015-09-20 13:30:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BOOTS & SADDLE","0","0","0","0","0","0","0","0","2015-07-22 05:20:00","05","0","0","0","0"
"Occurrence","THE GRAHAM","2015-01-30 10:30:00","10","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAIT & HOOK","0","0","2015-01-06 10:30:00","10","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAIT & HOOK","2015-02-07 23:00:00","23","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAIT & HOOK","0","0","0","0","0","0","2015-03-01 20:00:00","20","0","0","0","0","0","0"
"Occurrence","BAIT & HOOK","0","0","2015-03-28 20:17:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAIT & HOOK","0","0","2015-04-21 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAIT & HOOK","0","0","2015-04-23 08:00:00","08","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAIT & HOOK","0","0","2015-04-26 15:00:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAIT & HOOK","0","0","2015-05-05 16:09:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAIT & HOOK","0","0","2015-05-19 17:57:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAIT & HOOK","0","0","2015-05-28 08:00:00","08","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAIT & HOOK","0","0","2015-06-17 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAIT & HOOK","0","0","2015-07-09 15:15:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAIT & HOOK","0","0","2015-07-22 18:45:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAIT & HOOK","0","0","2015-07-29 20:50:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAIT & HOOK","0","0","2015-08-03 23:20:00","23","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAIT & HOOK","0","0","2015-08-27 18:00:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BAIT & HOOK","0","0","2015-09-04 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","PERA","0","0","2015-08-18 16:45:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","CALIFORNIA PIZZA KITCHEN","0","0","2015-04-05 20:10:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","MCU PARK - GALLERY STREET LEVEL","0","0","0","0","0","0","0","0","0","0","2015-07-01 01:55:00","01","0","0"
"Occurrence","MCU PARK - GALLERY STREET LEVEL","0","0","0","0","0","0","0","0","2015-08-09 04:40:00","04","0","0","0","0"
"Occurrence","TAQUERIA LA ROQUETA","2015-08-23 19:00:00","19","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROYAL","0","0","0","0","0","0","2015-01-01 00:10:00","00","0","0","0","0","0","0"
"Occurrence","ROYAL","0","0","2015-01-30 14:30:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROYAL","0","0","2015-02-10 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROYAL","0","0","2015-04-04 20:30:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROYAL","0","0","0","0","0","0","0","0","2015-07-01 01:00:00","01","0","0","0","0"
"Occurrence","ROYAL","0","0","2015-07-01 15:20:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","HOPE GARAGE","0","0","2015-07-25 19:00:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","123 NIKKO","0","0","0","0","0","0","2015-06-16 16:30:00","16","0","0","0","0","0","0"
"Occurrence","GLASS HOUSE TAVERN","0","0","2015-01-10 01:00:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","GLASS HOUSE TAVERN","0","0","2015-01-13 16:45:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","GLASS HOUSE TAVERN","0","0","2015-01-21 04:00:00","04","0","0","0","0","0","0","0","0","0","0"
"Occurrence","GLASS HOUSE TAVERN","0","0","2015-01-21 23:00:00","23","0","0","0","0","0","0","0","0","0","0"
"Occurrence","GLASS HOUSE TAVERN","0","0","2015-02-21 02:00:00","02","0","0","0","0","0","0","0","0","0","0"
"Occurrence","GLASS HOUSE TAVERN","0","0","2015-04-16 21:00:00","21","0","0","0","0","0","0","0","0","0","0"
"Occurrence","GLASS HOUSE TAVERN","0","0","0","0","0","0","0","0","0","0","2015-04-24 15:24:00","15","0","0"
"Occurrence","GLASS HOUSE TAVERN","0","0","2015-04-28 01:00:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","GLASS HOUSE TAVERN","0","0","2015-05-24 03:20:00","03","0","0","0","0","0","0","0","0","0","0"
"Occurrence","GLASS HOUSE TAVERN","0","0","0","0","0","0","0","0","2015-06-06 03:10:00","03","0","0","0","0"
"Occurrence","GLASS HOUSE TAVERN","0","0","0","0","0","0","2015-07-12 01:00:00","01","0","0","0","0","0","0"
"Occurrence","GLASS HOUSE TAVERN","0","0","2015-07-12 02:30:00","02","0","0","0","0","0","0","0","0","0","0"
"Occurrence","GLASS HOUSE TAVERN","0","0","2015-07-18 21:07:00","21","0","0","0","0","0","0","0","0","0","0"
"Occurrence","GLASS HOUSE TAVERN","0","0","2015-09-18 04:45:00","04","0","0","0","0","0","0","0","0","0","0"
"Occurrence","GLASS HOUSE TAVERN","0","0","2015-09-19 00:30:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","MERRION SQUARE","0","0","2015-04-20 08:00:00","08","0","0","0","0","0","0","0","0","0","0"
"Occurrence","NICK'S PIZZA BAR","0","0","2015-04-14 15:03:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","NICK'S PIZZA BAR","0","0","2015-07-08 18:40:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","NICK'S PIZZA BAR","0","0","2015-09-11 01:00:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ARTHURS TAVERN","2015-02-02 13:15:00","13","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ARTHURS TAVERN","2015-04-07 21:00:00","21","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ARTHURS TAVERN","0","0","0","0","0","0","2015-04-23 22:30:00","22","0","0","0","0","0","0"
"Occurrence","ARTHURS TAVERN","0","0","0","0","0","0","2015-04-23 22:30:00","22","0","0","0","0","0","0"
"Occurrence","ARTHURS TAVERN","0","0","2015-07-25 19:00:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","230 FIFTH AVENUE","2015-06-02 13:30:00","13","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","230 FIFTH AVENUE","0","0","2015-08-29 02:30:00","02","0","0","0","0","0","0","0","0","0","0"
"Occurrence","230 FIFTH AVENUE","2015-09-16 08:00:00","08","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","983","2015-09-12 02:00:00","02","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","GABRIELA'S REAL MEX 93","0","0","0","0","0","0","0","0","2015-02-22 20:30:00","20","0","0","0","0"
"Occurrence","TURKISH KITCHEN","0","0","2015-01-01 03:30:00","03","0","0","0","0","0","0","0","0","0","0"
"Occurrence","TURKISH KITCHEN","0","0","0","0","0","0","2015-03-29 20:12:00","20","0","0","0","0","0","0"
