"License.Se","License.Ty","License.Cl","License._1","Agency.Zon","Agency.Z_1","County.Nam","Premises.N","Doing.Busi","Actual.Add","Additional","City","State","Zip","License.Ce","License.Or","License.Ef","License.Ex","Latitude","Longitude","Location","BoroCode","BoroName","CountyFIPS","NTACode","NTAName","Shape_Leng","Shape_Area","coords.x1","coords.x2"
1137039,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","MI GENTE CAFE INC","EVO COCKTAIL LOUNGE & RESTUARANT","1306 UNIONPORT RD","CRN OF UNION PORT ROAD","BRONX","NY",10462,849057,"05/13/2003","05/01/2015","04/30/2017",40.83400131,-73.8532712,"(40.83400131, -73.8532712)",2,"Bronx","005","BX59","Westchester-Unionport",26557.4090987,23945209.6251,1024853.28684564,243160.471364819
1040465,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","SANTA MARIA BAR & RESTAURANT",NA,"64 19 39TH AVENUE",NA,"WOODSIDE","NY",11377,844431,"10/12/1978","03/01/2015","02/28/2017",40.74643729,-73.89953455,"(40.74643729, -73.89953455)",4,"Queens","081","QN63","Woodside",27872.1859801,28245720.1891,1012087.73313816,211239.840519013
1288776,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","VINTAGE 32 INC","TURNTABLE LP BAR & KARAOKE","34 W 32ND ST","5TH FL","NEW YORK","NY",10001,839533,"11/19/2015","11/19/2015","10/31/2017",40.7478,-73.98727,"(40.7478, -73.98727)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,987777.254102452,211720.612184789
1137010,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","R & B RESTAURANT INC",NA,"54 20 FLUSHING AVE","54TH PLACE & 54TH STREET","MASPETH","NY",11378,849928,"07/31/2003","07/01/2015","06/30/2017",40.715174,-73.91293438,"(40.715174, -73.91293438)",4,"Queens","081","QN30","Maspeth",41265.6428606,35633160.8921,1008386.12842413,199845.678675861
1040459,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","PONTEVEDRA BAR & REST CORP","SCORPION BAR","69-08 ROOSEVELT AVENUE",NA,"WOODSIDE","NY",11377,802577,"03/11/2009","03/01/2014","02/29/2016",40.74628771,-73.89625157,"(40.74628771, -73.89625157)",4,"Queens","081","QN63","Woodside",27872.1859801,28245720.1891,1012997.47040219,211186.404125379
1279323,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","B T N FOOD CORP","MINT VEGAN","535 KINGS HWY",NA,"BROOKLYN","NY",11223,830976,"07/25/2014","12/24/2014","06/30/2016",40.6047,-73.96966,"(40.6047, -73.96966)",3,"Brooklyn","047","BK25","Homecrest",27514.023316,29991967.4255,992674.725846505,159586.370074562
1136979,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"RICHMOND","RECUERDOS MEXICANOS INC",NA,"232 PORT RICHMOND AVENUE","CASTLETON & PORT RICHMOND AVES","STATEN ISLAND","NY",10302,843991,"02/13/2003","02/01/2015","01/31/2017",40.63585159,-74.13497089,"(40.63585159, -74.13497089)",5,"Staten Island","085","SI28","Port Richmond",38925.8531931,36421059.486,946789.164254145,170963.116821203
1234518,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","NEW RESTART INC","TAORMINA","145 147 MULBERRY STREET","GRAND & HESTER STREETS","NEW YORK","NY",10013,831667,"06/04/2010","05/19/2015","05/31/2016",40.71885822,-73.99757797,"(40.71885822, -73.99757797)",1,"Manhattan","061","MN24","SoHo-TriBeCa-Civic Center-Little Italy",24277.7598984,24861793.073,984921.392513457,201175.967032474
1234453,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","LOS CEDANOS CORP","D BLASS","1346 EDWARD L GRANT HGWY # 2&3",NA,"BRONX","NY",10452,849325,"05/18/2011","05/01/2015","04/30/2017",40.84046017,-73.92140935,"(40.84046017, -73.92140935)",2,"Bronx","005","BX26","Highbridge",18507.4240595,16457230.6256,1005995.76489518,245489.423204329
1012213,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","SALTY DOG RESTAURANT LTD",NA,"7509 3RD AVENUE",NA,"BROOKLYN","NY",112209,837912,NA,"09/01/2014","08/31/2016",40.63136578,-74.02774841,"(40.63136578, -74.02774841)",3,"Brooklyn","047","BK31","Bay Ridge",44405.6395723,67117794.1869,976547.977009463,169301.175491236
1191455,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","44TH ENTERPRISES CORP","LACE TWO","689 8TH AVENUE",NA,"NEW YORK","NY",10036,854660,"10/15/2007","10/09/2015","09/30/2017",40.75823386,-73.9891221,"(40.75823386, -73.9891221)",1,"Manhattan","061","MN15","Clinton",35037.1715797,18381380.2263,987263.598437565,215521.935979095
1040427,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","EL PEDREGAL RESTAURANT CORP","LUCHO'S PLACE","38 19 69TH STREET",NA,"WOODSIDE","NY",11377,847280,"09/22/2009","08/01/2015","07/31/2017",40.74693007,-73.89636731,"(40.74693007, -73.89636731)",4,"Queens","081","QN63","Woodside",27872.1859801,28245720.1891,1012965.12334969,211420.398327382
1253765,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BAIHE INC","CAFE CHINA","13 E 37TH ST",NA,"NEW YORK","NY",10016,855295,"12/15/2011","12/01/2015","11/30/2017",40.74981388,-73.98178816,"(40.74981388, -73.98178816)",1,"Manhattan","061","MN20","Murray Hill-Kips Bay",23134.2680348,14465848.0602,989296.020835355,212454.601666628
1253777,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DCVHR58 INC","BARA RESTAURANT","58 E 1ST ST",NA,"NEW YORK","NY",10003,847076,"08/03/2011","08/01/2015","07/31/2017",40.72365174,-73.98921301,"(40.72365174, -73.98921301)",1,"Manhattan","061","MN22","East Village",13539.285123,10897298.9126,987239.964380607,202922.5686213
1040631,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","M & F RESTAURANT CORPORATION",NA,"116 25 METROPOLITAN AVENUE",NA,"KEW GARDENS","NY",11415,848475,"04/26/2013","04/01/2015","03/31/2017",40.7073463,-73.83547947,"(40.7073463, -73.83547947)",4,"Queens","081","QN60","Kew Gardens",21363.5622009,20459663.2349,1029863.33512502,197024.650074011
1234367,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","J AND S BAR INC","ROCKY MC BRIDE'S","2701 23RD AVE","27TH AND 28TH STREETS","ASTORIA","NY",11102,803064,"03/29/2010","03/01/2014","02/29/2016",40.77602535,-73.91511121,"(40.77602535, -73.91511121)",4,"Queens","081","QN72","Steinway",42971.8262199,57767020.7334,1007761.18826382,222015.170183184
1040412,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","AMF BOWLING CENTERS INC","AMF 34TH AVE LANES","69 10 34TH AVENUE",NA,"WOODSIDE","NY",11377,839219,NA,"11/01/2014","10/31/2016",40.75241763,-73.89699264,"(40.75241763, -73.89699264)",4,"Queens","081","QN28","Jackson Heights",29422.7922879,47854896.0415,1012789.50249732,213419.48736967
1234345,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CHIPOTLE MEXICAN GRILL OF COLORADO LLC","CHIPOTLE MEXICAN GRILL","101 111 FULTON ST/151 WILLIAM","FULTON ST ANN ST/ WILLIAMS ST","NEW YORK","NY",10038,835262,"05/11/2010","05/06/2014","04/30/2016",40.70978652,-74.00626835,"(40.70978652, -74.00626835)",1,"Manhattan","061","MN25","Battery Park City-Lower Manhattan",45693.0989312,19054192.6064,982512.161868516,197870.923654892
1136864,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PUCCINI RESTAURANT TWO LLC","DISIAC LOUNGE","400 1/2 W 54TH ST",NA,"NEW YORK","NY",10019,841753,"07/25/2003","11/01/2014","10/31/2016",40.76597043,-73.98724511,"(40.76597043, -73.98724511)",1,"Manhattan","061","MN15","Clinton",35037.1715797,18381380.2263,987783.186734849,218340.69273492
1288534,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","KR & LEO INC","INHABIT LOUNGE","39 ELDRIDGE ST","3RD FL","NEW YORK","NY",10002,839614,"12/08/2015","12/08/2015","11/30/2017",40.7157,-73.99349,"(40.7157, -73.99349)",1,"Manhattan","061","MN27","Chinatown",20786.2843253,14501644.9496,986054.673093427,200025.388737959
1288529,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","XIANG RONG INC","OZU JAPANESE CUISINE & LOUNGE","78 CLARK ST",NA,"BROOKLYN","NY",11201,839588,"12/02/2015","12/02/2015","11/30/2017",40.69742,-73.99314,"(40.69742, -73.99314)",3,"Brooklyn","047","BK09","Brooklyn Heights-Cobble Hill",14253.6713445,9984666.11208,986152.220089143,193365.442853505
1260779,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","COVE LOUNGE INC","COVE LOUNGE","325B LENOX AVE",NA,"NEW YORK","NY",10027,803963,"05/01/2012","05/01/2014","04/30/2016",40.80871317,-73.94488447,"(40.80871317, -73.94488447)",1,"Manhattan","061","MN03","Central Harlem North-Polo Grounds",29188.5324303,25437334.4958,999507.557882347,233917.87969359
1279339,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","MASHA AND THE BEAR INC",NA,"771 GRAND ST",NA,"BROOKLYN","NY",11211,845610,"12/24/2014","12/24/2014","11/30/2016",40.71194,-73.94242,"(40.71194, -73.94242)",3,"Brooklyn","047","BK90","East Williamsburg",49171.2764414,39139864.4613,1000212.96948196,198660.685833818
1288504,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PROSPERITY 89 CORP","THAIS NEW YORK","1718 2ND AVE",NA,"NEW YORK","NY",10128,839656,"12/15/2015","12/15/2015","11/30/2017",40.77987,-73.95018,"(40.77987, -73.95018)",1,"Manhattan","061","MN32","Yorkville",17409.2098543,13594779.6826,998047.580252177,223408.437308644
1288502,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","OFF CUTS LLC","QUALITY EATS","19 GREENWICH AVE",NA,"NEW YORK","NY",10014,839607,"12/04/2015","12/04/2015","11/30/2017",40.73444,-74.00017,"(40.73444, -74.00017)",1,"Manhattan","061","MN23","West Village",29385.0304235,25000526.3287,984202.886610295,206852.883678405
1040404,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","TGI FRIDAYS INC","TGI FRIDAY'S","70 00 AUSTIN ST","AKA 70-00 69-40 50 AUSTIN ST","FOREST HILLS","NY",11375,839069,NA,"12/01/2014","11/30/2016",40.72088701,-73.84695399,"(40.72088701, -73.84695399)",4,"Queens","081","QN17","Forest Hills",36171.5032308,57827655.0063,1026673.40731908,201952.168371825
1288482,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","NAZCA RESTAURANT CORP","NAZCA RESTAURANT CORP","34-20 BROADWAY",NA,"ASTORIA","NY",11106,839642,"12/11/2015","12/11/2015","11/30/2017",40.76032,-73.92245,"(40.76032, -73.92245)",4,"Queens","081","QN70","Astoria",32530.6527824,39334413.9505,1005733.66959269,216291.307659317
1191543,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CHIPOTLE MEXICAN GRILL OF COLORADO LLC","CHIPOTLE MEXICAN GRILL","854 8TH AVENUE",NA,"NEW YORK","NY",10019,855169,"11/14/2007","11/01/2015","10/31/2017",40.76303005,-73.98546308,"(40.76303005, -73.98546308)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,988276.998306162,217269.49222773
1136705,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CHO FAMILIA DYNASTIA INC",NA,"2651 BROADWAY","100TH & 101ST STREETS","NEW YORK","NY",10025,848544,"05/16/2003","05/01/2015","04/30/2017",40.79767038,-73.9697839,"(40.79767038, -73.9697839)",1,"Manhattan","061","MN12","Upper West Side",29158.1325969,34381053.1183,992616.070425513,229891.246055201
1027352,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PESCE PASTA QUATTRO INC","TRATTORIA PESCE PASTA","65 W 90TH ST AKA 625 COLUMBUS","AKA 625 COLUMBUS AVENUE","NEW YORK","NY",10024,854847,"02/10/2014","10/19/2015","07/31/2017",40.78866999,-73.96925614,"(40.78866999, -73.96925614)",1,"Manhattan","061","MN12","Upper West Side",29158.1325969,34381053.1183,992763.344634553,226612.143837256
1246365,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","WILDLIFE CONSERVATION SOCIETY","DANCING CRANE CAFE","830 5TH AVENUE",NA,"NEW YORK","NY",10021,837488,"09/24/2010","09/01/2014","08/31/2016",40.76736248,-73.97066249,"(40.76736248, -73.97066249)",1,"Manhattan","061","MN40","Upper East Side-Carnegie Hill",23778.4063885,20065329.4081,992376.509367956,218848.966237234
1234044,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MURRAY HILLS ENTERPRISES INC","CASK BAR & KITCHEN","167 E 33RD STREET","E 32ND ST & E 34TH ST","NEW YORK","NY",10016,836337,"07/22/2010","07/01/2014","06/30/2016",40.74546267,-73.9794185,"(40.74546267, -73.9794185)",1,"Manhattan","061","MN20","Murray Hill-Kips Bay",23134.2680348,14465848.0602,989952.963622759,210869.461654949
1040383,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","NARITA JAPANESE RESTAURANT INC","NARITA JAPANESE RESTAURANT","107 08 70TH ROAD",NA,"FOREST HILLS","NY",11375,836851,NA,"08/01/2014","07/31/2016",40.72144922,-73.84526208,"(40.72144922, -73.84526208)",4,"Queens","081","QN17","Forest Hills",36171.5032308,57827655.0063,1027142.03199412,202157.822367619
1210364,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","OTG JFK T5 VENTURE LLC",NA,"JFK AIRPORT TERM 5 GATE SC1",NA,"JAMAICA","NY",11430,837209,"10/21/2008","10/01/2014","09/30/2016",40.65394477,-73.79089912,"(40.65394477, -73.79089912)",4,"Queens","081","QN98","Airport",134833.935176,227761739.697,1042269.66327047,177595.345359648
1272684,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","CHEAP SHOTS CROSSBAY INC","CJ'S BAR AND LOUNGE","137 09 CROSSBAY BLVD",NA,"OZONE PARK","NY",11417,850663,"08/29/2013","08/01/2015","07/31/2017",40.67210119,-73.84308136,"(40.67210119, -73.84308136)",4,"Queens","081","QN56","Ozone Park",24733.0762052,25028558.6887,1027778.71518804,184179.978485024
1040382,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","MAZEL FORTUNE 108 REST CORP","CHOSEN GARDEN","64 43 45 108TH STREET",NA,"FOREST HILLS","NY",11375,851222,NA,"09/01/2015","08/31/2017",40.7321279,-73.84911331,"(40.7321279, -73.84911331)",4,"Queens","081","QN17","Forest Hills",36171.5032308,57827655.0063,1026067.80341459,206046.528806059
1289271,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"RICHMOND","BOCELLI RISTORANTE INC","BOCELLI","1260 HYLAN BLVD","STORE 10A","STATEN ISLAND","NY",10305,832424,"10/23/2015","10/23/2015","09/30/2017",40.5975,-74.08441,"(40.5975, -74.08441)",5,"Staten Island","085","SI14","Grasmere-Arrochar-Ft. Wadsworth",40059.7110086,40948750.6455,960808.744122669,156973.060526698
1027954,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SUSHIZEN INC",NA,"108 W 44TH STREET",NA,"NEW YORK","NY",10036,843381,"05/13/2002","02/01/2015","01/31/2017",40.75623205,-73.98356665,"(40.75623205, -73.98356665)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,988802.809463138,214792.851286648
1191690,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SODEXO OPERATIONS LLC",NA,"109 E 50TH STREET",NA,"NEW YORK","NY",10022,851047,"09/19/2007","09/01/2015","08/31/2017",40.75693774,-73.97327116,"(40.75693774, -73.97327116)",1,"Manhattan","061","MN19","Turtle Bay-East Midtown",21638.7812063,17397872.2036,991655.065022892,215050.659841701
1040381,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","MAS SAR O INC","COBBLESTONES PUB","117 18 QUEENS BLVD",NA,"FOREST HILLS","NY",11375,844018,NA,"03/01/2015","02/28/2017",40.71535558,-73.8329848,"(40.71535558, -73.8329848)",4,"Queens","081","QN17","Forest Hills",36171.5032308,57827655.0063,1030549.4182494,199943.976837431
1279328,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","ESME IN GREENPOINT LLC",NA,"999 MANHATTAN AVE",NA,"BROOKLYN","NY",11222,811403,"08/27/2014","08/27/2014","07/31/2016",40.7331,-73.95502,"(40.7331, -73.95502)",3,"Brooklyn","047","BK76","Greenpoint",29112.4640472,35338772.1582,996715.898780496,206367.880118277
1040636,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","82 60 AUSTIN STREET CORP","AUSTIN STEAK & ALE HOUSE","82 70 & 72 AUSTIN ST",NA,"KEW GARDENS","NY",11415,850572,NA,"07/01/2015","06/30/2017",40.70961338,-73.83007914,"(40.70961338, -73.83007914)",4,"Queens","081","QN60","Kew Gardens",21363.5622009,20459663.2349,1031358.97316156,197853.472286605
1040379,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","MAREDIN REST CORP","T BONE DINER","107 48 QUEENS BLVD",NA,"FOREST HILLS","NY",11375,842958,NA,"12/23/2014","11/30/2016",40.72156079,-73.84485437,"(40.72156079, -73.84485437)",4,"Queens","081","QN17","Forest Hills",36171.5032308,57827655.0063,1027254.9736183,202198.670586299
1136508,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","GLOBAL ENTERTAINMENT GROUP LLC","PLAY","77 17 QUEENS BLVD","ALBION & 76TH STREET","ELMHURST","NY",11373,848933,"05/07/2003","05/01/2015","04/30/2017",40.73886412,-73.88709697,"(40.73886412, -73.88709697)",4,"Queens","081","QN50","Elmhurst-Maspeth",32362.9264202,21928041.7002,1015537.58709371,208484.893129461
1246348,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","GUAPO BODEGA LLC","BEAUTY & ESSEX","146 ESSEX STREET",NA,"NEW YORK","NY",10002,842181,"12/06/2010","12/01/2014","11/30/2016",40.72041462,-73.98714586,"(40.72041462, -73.98714586)",1,"Manhattan","061","MN27","Chinatown",20786.2843253,14501644.9496,987813.115154897,201743.263446664
1040355,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","CABANA 70 ASSOCIATES L P","CABANA MGT INC & 5 LTD PTNRS","107 10 70TH ROAD",NA,"FOREST HILLS","NY",11375,844000,NA,"02/01/2015","01/31/2017",40.72146554,-73.84525179,"(40.72146554, -73.84525179)",4,"Queens","081","QN17","Forest Hills",36171.5032308,57827655.0063,1027144.8737875,202163.773275143
1288297,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","LOPEZ BAR RESTAURANT CORP",NA,"856 KNICKERBOCKER AVE",NA,"BROOKLYN","NY",11207,839606,"12/04/2015","12/04/2015","11/30/2017",40.69141,-73.90589,"(40.69141, -73.90589)",3,"Brooklyn","047","BK77","Bushwick North",26402.8832503,25020782.7003,1010348.25596311,191189.767513557
1288293,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","ETHICS BAR & LOUNGE INC","ETHICS BAR & LOUNGE","1246 E GUNHILL RD",NA,"BRONX","NY",10469,832437,"10/27/2015","10/27/2015","09/30/2017",40.87236,-73.85087,"(40.87236, -73.85087)",2,"Bronx","005","BX31","Allerton-Pelham Gardens",25465.8706606,31692871.5369,1025493.96169037,257137.109485775
1012184,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","CAVAN GARDEN INC","THREE JOLLY PIGEONS","6802 3RD AVE",NA,"BROOKLYN","NY",11220,802882,NA,"04/01/2014","03/31/2016",40.636566,-74.02570507,"(40.636566, -74.02570507)",3,"Brooklyn","047","BK31","Bay Ridge",44405.6395723,67117794.1869,977115.695236061,171195.582364009
1246343,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","125 WYTHE INC","FAT GOOSE","125 WYTHE AVENUE",NA,"BROOKLYN","NY",11211,839055,"11/30/2010","11/01/2014","10/31/2016",40.72005151,-73.95974908,"(40.72005151, -73.95974908)",3,"Brooklyn","047","BK73","North Side-South Side",28145.4293281,28868408.4513,995407.451210155,201613.273319191
1246363,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"RICHMOND","OLD WORLD RESTAURANT GROUP LLC","GOODFELLA'S","1718 HYLAN BLVD",NA,"STATEN ISLAND","NY",10305,837933,"09/22/2010","08/25/2014","08/31/2016",40.58696489,-74.09151411,"(40.58696489, -74.09151411)",5,"Staten Island","085","SI36","Old Town-Dongan Hills-South Beach",41967.7981053,67009757.8852,958831.873231896,153136.836116201
1233698,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","AMBER RESTAURANT LLC","AMBER","119 NASSAU AVENUE","ECKFORD ST & MCGUINNESS BLVD","BROOKLYN","NY",11222,854722,"11/20/2009","11/01/2015","10/31/2017",40.72440262,-73.94908434,"(40.72440262, -73.94908434)",3,"Brooklyn","047","BK76","Greenpoint",29112.4640472,35338772.1582,998362.767915438,203200.054811227
1288248,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MARCO'S WINE BAR AND RESTAURANT LLC",NA,"391 2ND AVE",NA,"NEW YORK","NY",10010,832422,"10/23/2015","10/23/2015","09/30/2017",40.7377,-73.98139,"(40.7377, -73.98139)",1,"Manhattan","061","MN21","Gramercy",12091.5876743,7531454.76957,989407.278115688,208041.152144437
1260749,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","1431 FIRST AVENUE CORP","NUMERO 28","1431 1ST AVE",NA,"NEW YORK","NY",10021,803382,"03/13/2012","03/10/2014","02/29/2016",40.76955407,-73.95470492,"(40.76955407, -73.95470492)",1,"Manhattan","061","MN31","Lenox Hill-Roosevelt Island",37708.4443316,21501564.9178,996796.353446253,219649.318147975
1260747,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","102 AVENUE C LLC","EDI THE WOLF","102 AVENUE C","AKA 230 EAST 7TH ST","NEW YORK","NY",10009,834494,"03/29/2012","03/01/2014","02/29/2016",40.72397988,-73.97891566,"(40.72397988, -73.97891566)",1,"Manhattan","061","MN28","Lower East Side",25466.6286974,23297706.6782,990094.180326189,203042.639397481
1136386,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","SAL & VIK CORP","BELLA VIA","47 46 VERNON BLVD","47TH AVE & 48TH AVE","LONG ISLAND CITY","NY",11101,844630,"03/10/2003","03/01/2015","02/28/2017",40.74463307,-73.95353174,"(40.74463307, -73.95353174)",4,"Queens","081","QN31","Hunters Point-Sunnyside-West Maspeth",74586.2958061,102392938.158,997126.130814797,210569.957132023
1210361,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","OTG JFK T5 VENTURE LLC",NA,"JFK AIRPORT TERM 5 GATE SC2",NA,"JAMAICA","NY",11430,837220,"10/21/2008","10/01/2014","09/30/2016",40.65394477,-73.79089912,"(40.65394477, -73.79089912)",4,"Queens","081","QN98","Airport",134833.935176,227761739.697,1042269.66327047,177595.345359648
1040316,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","81 22 BAXTER AVE LOUNGE INC","ILDAS PLACE II","81 22 BAXTER AVENUE",NA,"ELMHURST","NY",11373,836022,"08/09/1991","08/01/2014","07/31/2016",40.74571133,-73.88380392,"(40.74571133, -73.88380392)",4,"Queens","081","QN29","Elmhurst",36711.470787,32675598.9,1016446.8445345,210980.740731187
1235689,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","WOLF EASTSIDE LLC","WOLFGANG'S STEAKHOUSE","885 3RD AVE AKA 200 E 54TH ST","53RD AND 54TH STREETS","NEW YORK","NY",10022,836204,"07/13/2010","07/01/2014","06/30/2016",40.75790187,-73.96915676,"(40.75790187, -73.96915676)",1,"Manhattan","061","MN19","Turtle Bay-East Midtown",21638.7812063,17397872.2036,992794.811173616,215402.298396807
1288218,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","TEQUILA GASTROPUB LLC, THE","THE DAISY","1641 2ND AVE",NA,"NEW YORK","NY",10028,832352,"10/09/2015","10/09/2015","09/30/2017",40.7774,-73.95243,"(40.7774, -73.95243)",1,"Manhattan","061","MN32","Yorkville",17409.2098543,13594779.6826,997424.934616089,222508.1866635
1288204,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","PROMDI GLOBAL ENTERPRISES INC",NA,"69-16 ROOSEVELT AVE",NA,"WOODSIDE","NY",11377,839521,"11/17/2015","11/17/2015","10/31/2017",40.74615,-73.89558,"(40.74615, -73.89558)",4,"Queens","081","QN63","Woodside",27872.1859801,28245720.1891,1013183.61427467,211136.453106583
1026371,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","RED EYE GRILL L P","RED EYE GRILL","890 SEVENTH AVE",NA,"NEW YORK","NY",10019,851840,"02/26/2009","09/01/2015","08/31/2017",40.76523416,-73.9802855,"(40.76523416, -73.9802855)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,989711.103903877,218072.802547963
